replicate,network_seed,opinion_seed,producer_assignment_seed,simulation_seed
3057,278288122,1200406542,1349249153,370886787
3058,1170168465,125128542,1297939636,25985750
3059,1115762167,726329573,1757219705,966618112
3060,1123599815,1066844994,1396139932,257560042
3061,20475073,1060127846,1710497162,1241929582
3062,311573251,770755249,1949485426,1141570995
3063,262767153,1405291199,1046286974,596647838
3064,318544397,1269154443,2032895738,1317790727
3065,228978266,1013874759,1992698298,663191649
3066,226145747,101054825,222382117,1729865066
3067,719669294,1586556624,1894499698,1453088975
3068,1614733526,1141538041,460327068,1763337928
3069,1125820678,1083178694,1073797698,285414787
3070,1397165037,1889604287,1478336022,33674274
3071,1309315033,856947069,1902856407,1370985309
3072,1415271394,1141875988,214866653,1235490097
3073,200082888,1545435669,606460093,2141324239
3074,1390520005,1250896294,864733127,1216291112
3075,500253816,1383964204,996607864,1600011491
3076,1849124925,691684201,778423675,843527322
3077,472254765,2005520163,1450862278,581932613
3078,829694179,648991190,372371992,401020974
3079,2066010080,1561930267,416524049,2143033058
3080,941691963,1794602564,1177784133,186503179
3081,219287544,202759670,188965983,1511413303
3082,1863094317,133086644,1924273989,804807400
3083,2046737752,678801162,1202334773,1294686630
3084,513264527,277132602,1146724249,1831308456
3085,580552624,638349772,32312756,1414851143
3086,1188229065,1566777928,1558275995,606595296
3087,1168198405,1364532816,353717881,1289432528
3088,561762640,1564219382,1108510566,1725932206
3089,244177425,368302420,514876130,1525559551
3090,2129667101,716140467,974893058,829442536
3091,551728462,2061203633,1054423987,2140719251
3092,1280978844,491339651,1565394495,534677453
3093,491031958,1573618925,1355483280,1143940491
3094,534653886,1060965552,767716743,1558114878
3095,893943338,1011403206,1084825948,1829459778
3096,2000101689,681996659,1045230255,2013284863
3097,850404260,1494428672,1298333239,1162254753
3098,18762937,1294020058,1811733447,857193763
3099,1294536693,1482564849,593246170,2019501212
3100,1573126946,306388451,1558168102,2031051166
3101,1232073970,1765220377,1635013833,256980907
3102,2113142516,1718225724,1658854093,2062611171
3103,1386659453,1694937457,584270453,1278597233
3104,1172339543,1996978739,185877457,1955778128
3105,728622222,1123829726,1561933814,1492464721
3106,2013986398,342969429,288786849,1547740145
3107,1424240035,1103128412,1675067782,845724729
3108,1105882858,386043982,23527676,1661511988
3109,5741953,840366682,1276379844,487815010
3110,476948288,904984678,129651596,322087100
3111,1476251881,1494869374,534362599,818636332
3112,292288179,937533784,1832203744,2103272496
3113,1054890737,419680195,1102324065,1977556429
3114,793539237,746833589,1694315412,1413005891
3115,729076131,1376690863,47935128,696800650
3116,2051671743,468716171,809549219,1919342602
3117,253007148,1183971404,1196875298,120279718
3118,1892717997,2069157437,1569310115,1074763756
3119,55712143,377576386,869486042,1610997211
3120,1746852494,1647968963,427601237,1216603071
3121,748245116,665775241,1056244210,446063931
3122,1412776538,1558338804,1924651593,86113201
3123,1945420054,367252159,1274196868,2006830057
3124,1094648161,234064669,1914322139,736793053
3125,1825194464,1715446289,414505393,1141454829
3126,476275247,1604753212,199119673,2050658772
3127,1351808371,1160102976,1494602394,1289981728
3128,1136288472,1229639830,1054094986,1450769123
3129,61089854,902219237,428557323,296138772
3130,1356968838,908736688,1131667133,856103810
3131,893886999,1338228832,1656069415,1992849302
3132,814719511,1663661824,531309438,122369593
3133,1407311699,1959843867,804776578,948804142
3134,151327058,1947984355,1147331210,1991205442
3135,465401969,880455904,1883499674,546550889
3136,481078166,24987235,733678201,303360079
3137,123057750,428246234,953577745,1803509209
3138,1056957683,4386591,1232478341,176326845
3139,2028423124,1731986776,1828768381,684321177
3140,1114174183,1711988527,977584891,725900389
3141,460518292,395863882,568422355,1569798921
3142,801789093,707786777,705558857,616434542
3143,1277177135,1024401157,972367623,870580030
3144,837889253,852997167,1308819955,1527084837
3145,1309116975,248309053,447687626,2021066483
3146,127963060,1625862481,1550314737,1925946971
3147,589896580,1645846344,64138558,1348301892
3148,2119359556,2044031327,982524555,212777326
3149,277012942,1437491198,713218906,1951059473
3150,1525463386,1836469270,159367770,847774159
3151,2146285746,53973180,1603070405,2098995798
3152,1181121605,965355934,794482948,629072710
3153,1080217014,2077054438,2025577513,1455067416
3154,1441703934,465084184,225818940,1029194103
3155,2054674715,2138237580,2016160707,1064908699
3156,214377237,2077664029,429877978,959784489
3157,1406947283,1501657628,411709344,580727467
3158,1464661525,1087206738,890593146,659511913
3159,316282633,1618989984,528024551,1653305666
3160,1818102261,195495054,435384023,51538941
3161,805507374,938751785,1898517954,1872715773
3162,1540578491,1561347476,1008556372,1048406998
3163,1536070924,1569327523,514661228,1745656483
3164,960157775,2044152232,1049475265,1192346738
3165,1604953225,748372910,579914896,599724524
3166,1035211288,542597440,335634185,1433465785
3167,1523941249,214173579,705120875,2080229476
3168,1531677287,1975788469,767846228,277634142
3169,722157402,973510283,1769464030,1259318562
3170,1075176475,2049124080,580661320,1258089476
3171,1306545617,1486336573,1738892115,801939939
3172,949984904,1961677504,1932280274,826162706
3173,875681047,1562648775,891778798,669010956
3174,1102414184,425829433,482187087,169144907
3175,947407671,1579508956,1221412074,1376100738
3176,931457700,1393503942,1818051330,1502035967
3177,2069158856,1133310457,1743511580,1664254095
3178,807977996,1210683576,1844143653,1664953665
3179,1658146990,1836254086,1395074627,576909317
3180,343821197,1845445366,1042890912,229363105
3181,385892672,1626760322,806328805,432932737
3182,2080985172,855696769,376932724,1302086415
3183,1005244689,1381911957,386425814,1879148662
3184,599877678,759516489,444097657,718973537
3185,2073918429,921751257,1122939573,1138424584
3186,282368950,940279940,907148224,1290912959
3187,1596540537,177599953,812311998,702842957
3188,911290984,101661077,1440075149,2139090801
3189,2124125570,1238901102,46869500,1794287995
3190,1964902096,1464635725,8667384,1649652777
3191,1840694612,740569904,490724388,1522328412
3192,1248062795,1369744086,2006484644,843662518
3193,2083534256,345104924,1135631334,692178042
3194,235522893,976044250,849523884,1606328665
3195,1533689705,2147288750,413369022,664018673
3196,547507152,57748886,1927281871,1970701335
3197,26048092,2128258740,1669275297,898322413
3198,89602901,1903388301,58463575,2126809225
3199,1917894089,373841340,3342301,998563331
3200,1268814167,1624026889,968907323,1056406719
3201,1880183680,1018925328,1459819471,1618493404
3202,1987374355,929091203,812556321,2081719546
3203,1759539262,227037841,1805174992,959213324
3204,62224995,1532819427,1915378635,309743698
3205,670491696,2146478424,2136513601,1850913702
3206,547989917,591513489,675283885,621245068
3207,494257557,2120112105,1110796623,1748966754
3208,1351953457,1938982534,1413280557,944503548
3209,979050377,601574342,2081937030,1406868765
3210,1719660291,2117013239,1857543124,187445833
3211,2026654814,1609497168,2013177311,725483276
3212,1280220889,1299284997,880107543,1561349397
3213,824125329,925826056,1971400594,1707199613
3214,717575965,1435968463,642246847,1849493510
3215,44634046,1518852759,1344551058,372799583
3216,1564510283,1425754502,1969960404,130562463
3217,916873614,998438997,819207831,938056081
3218,557465443,1755610159,1994117495,364240456
3219,1425725348,780717851,1807225700,1241550050
3220,751410454,746794369,805725106,606121934
3221,1620672293,112306311,1534858906,1002552058
3222,1254259405,1651038504,2016008477,1319916289
3223,1130365853,119125784,414515136,393425775
3224,275771009,1009959574,1421228719,1579838567
3225,1946690463,282806815,1284433805,95434598
3226,994978478,812545728,367486894,1012411267
3227,1983881448,708679298,2103929883,1238523104
3228,101797531,523903610,1475172413,1053941892
3229,2011374270,1589070380,1762120342,524722425
3230,513444040,864251986,1892024107,1456597928
3231,39778138,617139305,1410716232,1366888510
3232,490370444,1924168856,1844656948,1635856271
3233,1254549605,1310606772,470306984,1397335947
3234,325966666,1535559472,1726826075,543630495
3235,2117107598,1117873810,53421418,72690621
3236,471577241,1240018496,2115136364,608724108
3237,1090261073,164469322,473420808,468313401
3238,498621797,310631233,1625002569,1251017775
3239,695884829,1778154539,2028764169,665075518
3240,545483216,597247608,426562170,2091404805
3241,1401195071,740529557,344267952,1601170185
3242,553813109,223231659,643881599,226113416
3243,466498682,1283084339,1971060419,831191514
3244,972205820,746026571,922983469,1600924366
3245,2073176543,422510667,737999895,856502496
3246,2133695159,936081026,1993948852,1074379691
3247,543860123,1894994025,40719220,873412019
3248,2141656230,31063701,1478993497,1914723972
3249,1876358643,299955280,2135780525,1490809929
3250,1150510635,1138377966,667212873,472689570
3251,1442130254,1235517445,795317334,239361383
3252,631112940,438253754,1155320249,1614386152
3253,993119119,519108049,1900037042,1830426695
3254,1038395656,584441785,10875976,1924403360
3255,371205427,2094869220,2056284917,1205290949
3256,724967474,712124343,136885813,769769757
3257,345618369,1777964766,1960047425,209572132
3258,1801617558,309173295,1322623469,673294065
3259,1645612228,1237620706,1691866940,696876054
3260,396795140,623760002,966294461,1548808135
3261,1190714723,789433192,947187239,824628618
3262,1752402627,190372270,349024218,416494220
3263,1524583200,1426428099,841828610,1351374249
3264,2127111563,603423421,1861558552,1409511974
3265,1897390831,2114290490,237287970,63968128
3266,1840169612,433412053,1102981310,2121750931
3267,1997031445,1870654468,606109490,507592603
3268,387827255,585016431,1035905435,1742375541
3269,568056659,1221332932,831128145,1852165618
3270,1724445145,1301471676,1613656264,1725247361
3271,710550568,1230848665,639397728,1631366307
3272,515558817,2112748449,309418257,1254224755
3273,709400844,362749210,1804519435,1984445482
3274,882257455,1222453940,869693199,2091086204
3275,965271011,1052840123,1525169523,523394633
3276,253728374,1196655059,2079572048,1291279818
3277,322881956,784927989,1037255790,954878600
3278,1702504375,3542011,259004109,848598223
3279,1176840902,633521425,1601206505,1357028736
3280,65823020,1425942752,1865136874,440966560
3281,1299924775,975022398,108231530,1662324339
3282,2107824389,1989709393,128951575,205353383
3283,193694417,679671369,713130535,1462010724
3284,1752488319,1875933083,521082630,446034284
3285,2067441615,1175874206,351997751,741444515
3286,1680850810,1662560913,724260760,1212251470
3287,565910207,1707562726,1210649192,826220446
3288,26177562,1674989800,1044502780,1479186068
3289,1765552590,613193995,1972951406,466565468
3290,445599186,1659915977,488028162,1290912806
3291,603864936,2031666237,728885095,1661775308
3292,2075121057,233921562,460370784,688957968
3293,1538411526,350875802,274246584,1233754561
3294,991414819,435245199,447031177,946456557
3295,1880016932,1788084788,1766124242,7313116
3296,1568950858,984837886,1737253079,486146385
3297,512675910,325161297,401276904,875908697
3298,90901368,676337405,362818706,1493745176
3299,384201656,231245488,1573116667,1862095589
3300,1299196027,254271786,200812106,1100605336
3301,622120406,310273499,1650072486,1398678210
3302,2037442705,677805210,1616655360,808092384
3303,421422281,2095650433,1507423270,1749664984
3304,1436459810,648151229,1174630450,1674546475
3305,888521778,563463431,1693007594,1352656685
3306,1419289135,880483440,392374641,978037864
3307,374485692,837882648,694712861,1381474247
3308,61949692,327987391,308605325,1628790303
3309,1272625337,1211700990,115559748,1640660364
3310,813699063,864424402,1030242279,292108154
3311,791919247,28049300,2051683149,957741317
3312,284828892,137524843,1381479990,2109132798
3313,1418903815,1206958261,1233887844,1794615081
3314,852722644,1809598965,1840942117,699816464
3315,1446058786,904782429,719921226,1709688914
3316,626201791,148358777,719691445,1214861043
3317,1080003432,196890085,1130055165,1748854612
3318,1209760151,1005245251,1297204275,778105871
3319,477081875,1553403541,1617164161,632848000
3320,1064411897,264839568,177360065,1992605808
3321,2004807444,2043777854,62011172,584855186
3322,329715679,1922497946,1489824601,545938521
3323,1404352691,1256582228,49072906,260829468
3324,1906021317,1552703760,1436363660,390010100
3325,1071422840,1815410168,1828948761,2010790791
3326,571498017,178092608,1877337384,1230180366
3327,1197930298,1480357213,981168703,1445716989
3328,707999604,1856684348,1935168673,1985897278
3329,143585344,1195593063,1044278133,406119390
3330,2091410598,1191672850,315119695,673376526
3331,1926138362,1391380385,2094920756,777028260
3332,1134802331,1588080073,979017834,1495555687
3333,1054483213,1446114365,1542196350,330417368
3334,1641296406,1793387714,1019935435,365357384
3335,1005535606,865777273,752034665,1924997018
